time_ms,task_id,task_name,event,vruntime,vd,V,remaining_ms
292.0000,3,burner_2,start,72.0000,0.0000,72.0000,48.0000
293.5000,3,burner_2,preempt,73.5000,0.0000,72.0000,46.5000
293.5000,4,burner_3,start,72.0000,0.0000,72.0000,48.0000
295.0000,4,burner_3,preempt,73.5000,0.0000,73.5000,46.5000
295.0000,1,burner_0,start,73.5000,0.0000,73.5000,46.5000
296.5000,1,burner_0,preempt,75.0000,0.0000,73.5000,45.0000
296.5000,2,burner_1,start,73.5000,0.0000,73.5000,46.5000
298.0000,2,burner_1,preempt,75.0000,0.0000,73.5000,45.0000
298.0000,3,burner_2,start,73.5000,0.0000,73.5000,46.5000
299.5000,3,burner_2,preempt,75.0000,0.0000,73.5000,45.0000
299.5000,4,burner_3,start,73.5000,0.0000,73.5000,46.5000
301.0000,4,burner_3,preempt,75.0000,0.0000,75.0000,45.0000
301.0000,1,burner_0,start,75.0000,0.0000,75.0000,45.0000
302.5000,1,burner_0,preempt,76.5000,0.0000,75.0000,43.5000
302.5000,2,burner_1,start,75.0000,0.0000,75.0000,45.0000
304.0000,2,burner_1,preempt,76.5000,0.0000,75.0000,43.5000
304.0000,3,burner_2,start,75.0000,0.0000,75.0000,45.0000
305.5000,3,burner_2,preempt,76.5000,0.0000,75.0000,43.5000
305.5000,4,burner_3,start,75.0000,0.0000,75.0000,45.0000
307.0000,4,burner_3,preempt,76.5000,0.0000,76.5000,43.5000
307.0000,1,burner_0,start,76.5000,0.0000,76.5000,43.5000
308.5000,1,burner_0,preempt,78.0000,0.0000,76.5000,42.0000
308.5000,2,burner_1,start,76.5000,0.0000,76.5000,43.5000
310.0000,2,burner_1,preempt,78.0000,0.0000,76.5000,42.0000
310.0000,3,burner_2,start,76.5000,0.0000,76.5000,43.5000
311.5000,3,burner_2,preempt,78.0000,0.0000,76.5000,42.0000
311.5000,4,burner_3,start,76.5000,0.0000,76.5000,43.5000
313.0000,4,burner_3,preempt,78.0000,0.0000,78.0000,42.0000
313.0000,1,burner_0,start,78.0000,0.0000,78.0000,42.0000
314.5000,1,burner_0,preempt,79.5000,0.0000,78.0000,40.5000
314.5000,2,burner_1,start,78.0000,0.0000,78.0000,42.0000
316.0000,2,burner_1,preempt,79.5000,0.0000,78.0000,40.5000
316.0000,3,burner_2,start,78.0000,0.0000,78.0000,42.0000
317.5000,3,burner_2,preempt,79.5000,0.0000,78.0000,40.5000
317.5000,4,burner_3,start,78.0000,0.0000,78.0000,42.0000
319.0000,4,burner_3,preempt,79.5000,0.0000,79.5000,40.5000
319.0000,1,burner_0,start,79.5000,0.0000,79.5000,40.5000
320.5000,1,burner_0,preempt,81.0000,0.0000,79.5000,39.0000
320.5000,2,burner_1,start,79.5000,0.0000,79.5000,40.5000
322.0000,2,burner_1,preempt,81.0000,0.0000,79.5000,39.0000
322.0000,3,burner_2,start,79.5000,0.0000,79.5000,40.5000
323.5000,3,burner_2,preempt,81.0000,0.0000,79.5000,39.0000
323.5000,4,burner_3,start,79.5000,0.0000,79.5000,40.5000
325.0000,4,burner_3,preempt,81.0000,0.0000,81.0000,39.0000
325.0000,1,burner_0,start,81.0000,0.0000,81.0000,39.0000
326.5000,1,burner_0,preempt,82.5000,0.0000,81.0000,37.5000
326.5000,2,burner_1,start,81.0000,0.0000,81.0000,39.0000
328.0000,2,burner_1,preempt,82.5000,0.0000,81.0000,37.5000
328.0000,3,burner_2,start,81.0000,0.0000,81.0000,39.0000
329.5000,3,burner_2,preempt,82.5000,0.0000,81.0000,37.5000
329.5000,4,burner_3,start,81.0000,0.0000,81.0000,39.0000
331.0000,4,burner_3,preempt,82.5000,0.0000,82.5000,37.5000
331.0000,1,burner_0,start,82.5000,0.0000,82.5000,37.5000
332.5000,1,burner_0,preempt,84.0000,0.0000,82.5000,36.0000
332.5000,2,burner_1,start,82.5000,0.0000,82.5000,37.5000
334.0000,2,burner_1,preempt,84.0000,0.0000,82.5000,36.0000
334.0000,3,burner_2,start,82.5000,0.0000,82.5000,37.5000
335.5000,3,burner_2,preempt,84.0000,0.0000,82.5000,36.0000
335.5000,4,burner_3,start,82.5000,0.0000,82.5000,37.5000
337.0000,4,burner_3,preempt,84.0000,0.0000,84.0000,36.0000
337.0000,1,burner_0,start,84.0000,0.0000,84.0000,36.0000
338.5000,1,burner_0,preempt,85.5000,0.0000,84.0000,34.5000
338.5000,2,burner_1,start,84.0000,0.0000,84.0000,36.0000
340.0000,2,burner_1,preempt,85.5000,0.0000,84.0000,34.5000
340.0000,3,burner_2,start,84.0000,0.0000,84.0000,36.0000
341.5000,3,burner_2,preempt,85.5000,0.0000,84.0000,34.5000
341.5000,4,burner_3,start,84.0000,0.0000,84.0000,36.0000
343.0000,4,burner_3,preempt,85.5000,0.0000,85.5000,34.5000
343.0000,1,burner_0,start,85.5000,0.0000,85.5000,34.5000
344.5000,1,burner_0,preempt,87.0000,0.0000,85.5000,33.0000
344.5000,2,burner_1,start,85.5000,0.0000,85.5000,34.5000
346.0000,2,burner_1,preempt,87.0000,0.0000,85.5000,33.0000
346.0000,3,burner_2,start,85.5000,0.0000,85.5000,34.5000
347.5000,3,burner_2,preempt,87.0000,0.0000,85.5000,33.0000
347.5000,4,burner_3,start,85.5000,0.0000,85.5000,34.5000
349.0000,4,burner_3,preempt,87.0000,0.0000,87.0000,33.0000
349.0000,1,burner_0,start,87.0000,0.0000,87.0000,33.0000
350.5000,1,burner_0,preempt,88.5000,0.0000,87.0000,31.5000
350.5000,2,burner_1,start,87.0000,0.0000,87.0000,33.0000
352.0000,2,burner_1,preempt,88.5000,0.0000,87.0000,31.5000
352.0000,3,burner_2,start,87.0000,0.0000,87.0000,33.0000
353.5000,3,burner_2,preempt,88.5000,0.0000,87.0000,31.5000
353.5000,4,burner_3,start,87.0000,0.0000,87.0000,33.0000
355.0000,4,burner_3,preempt,88.5000,0.0000,88.5000,31.5000
355.0000,1,burner_0,start,88.5000,0.0000,88.5000,31.5000
356.5000,1,burner_0,preempt,90.0000,0.0000,88.5000,30.0000
356.5000,2,burner_1,start,88.5000,0.0000,88.5000,31.5000
358.0000,2,burner_1,preempt,90.0000,0.0000,88.5000,30.0000
358.0000,3,burner_2,start,88.5000,0.0000,88.5000,31.5000
359.5000,3,burner_2,preempt,90.0000,0.0000,88.5000,30.0000
359.5000,4,burner_3,start,88.5000,0.0000,88.5000,31.5000
361.0000,4,burner_3,preempt,90.0000,0.0000,90.0000,30.0000
361.0000,1,burner_0,start,90.0000,0.0000,90.0000,30.0000
362.5000,1,burner_0,preempt,91.5000,0.0000,90.0000,28.5000
362.5000,2,burner_1,start,90.0000,0.0000,90.0000,30.0000
364.0000,2,burner_1,preempt,91.5000,0.0000,90.0000,28.5000
364.0000,3,burner_2,start,90.0000,0.0000,90.0000,30.0000
365.5000,3,burner_2,preempt,91.5000,0.0000,90.0000,28.5000
365.5000,4,burner_3,start,90.0000,0.0000,90.0000,30.0000
367.0000,4,burner_3,preempt,91.5000,0.0000,91.5000,28.5000
367.0000,1,burner_0,start,91.5000,0.0000,91.5000,28.5000
368.5000,1,burner_0,preempt,93.0000,0.0000,91.5000,27.0000
368.5000,2,burner_1,start,91.5000,0.0000,91.5000,28.5000
370.0000,2,burner_1,preempt,93.0000,0.0000,91.5000,27.0000
370.0000,3,burner_2,start,91.5000,0.0000,91.5000,28.5000
371.5000,3,burner_2,preempt,93.0000,0.0000,91.5000,27.0000
371.5000,4,burner_3,start,91.5000,0.0000,91.5000,28.5000
373.0000,4,burner_3,preempt,93.0000,0.0000,93.0000,27.0000
373.0000,1,burner_0,start,93.0000,0.0000,93.0000,27.0000
374.5000,1,burner_0,preempt,94.5000,0.0000,93.0000,25.5000
374.5000,2,burner_1,start,93.0000,0.0000,93.0000,27.0000
376.0000,2,burner_1,preempt,94.5000,0.0000,93.0000,25.5000
376.0000,3,burner_2,start,93.0000,0.0000,93.0000,27.0000
377.5000,3,burner_2,preempt,94.5000,0.0000,93.0000,25.5000
377.5000,4,burner_3,start,93.0000,0.0000,93.0000,27.0000
379.0000,4,burner_3,preempt,94.5000,0.0000,94.5000,25.5000
379.0000,1,burner_0,start,94.5000,0.0000,94.5000,25.5000
380.5000,1,burner_0,preempt,96.0000,0.0000,94.5000,24.0000
380.5000,2,burner_1,start,94.5000,0.0000,94.5000,25.5000
382.0000,2,burner_1,preempt,96.0000,0.0000,94.5000,24.0000
382.0000,3,burner_2,start,94.5000,0.0000,94.5000,25.5000
383.5000,3,burner_2,preempt,96.0000,0.0000,94.5000,24.0000
383.5000,4,burner_3,start,94.5000,0.0000,94.5000,25.5000
385.0000,4,burner_3,preempt,96.0000,0.0000,96.0000,24.0000
385.0000,1,burner_0,start,96.0000,0.0000,96.0000,24.0000
386.5000,1,burner_0,preempt,97.5000,0.0000,96.0000,22.5000
386.5000,2,burner_1,start,96.0000,0.0000,96.0000,24.0000
388.0000,2,burner_1,preempt,97.5000,0.0000,96.0000,22.5000
388.0000,3,burner_2,start,96.0000,0.0000,96.0000,24.0000
389.5000,3,burner_2,preempt,97.5000,0.0000,96.0000,22.5000
389.5000,4,burner_3,start,96.0000,0.0000,96.0000,24.0000
391.0000,4,burner_3,preempt,97.5000,0.0000,97.5000,22.5000
391.0000,1,burner_0,start,97.5000,0.0000,97.5000,22.5000
392.5000,1,burner_0,preempt,99.0000,0.0000,97.5000,21.0000
392.5000,2,burner_1,start,97.5000,0.0000,97.5000,22.5000
394.0000,2,burner_1,preempt,99.0000,0.0000,97.5000,21.0000
394.0000,3,burner_2,start,97.5000,0.0000,97.5000,22.5000
395.5000,3,burner_2,preempt,99.0000,0.0000,97.5000,21.0000
395.5000,4,burner_3,start,97.5000,0.0000,97.5000,22.5000
397.0000,4,burner_3,preempt,99.0000,0.0000,99.0000,21.0000
397.0000,1,burner_0,start,99.0000,0.0000,99.0000,21.0000
398.5000,1,burner_0,preempt,100.5000,0.0000,99.0000,19.5000
398.5000,2,burner_1,start,99.0000,0.0000,99.0000,21.0000
400.0000,2,burner_1,preempt,100.5000,0.0000,99.0000,19.5000
400.0000,3,burner_2,start,99.0000,0.0000,99.0000,21.0000
401.5000,3,burner_2,preempt,100.5000,0.0000,99.0000,19.5000
401.5000,4,burner_3,start,99.0000,0.0000,99.0000,21.0000
403.0000,4,burner_3,preempt,100.5000,0.0000,100.5000,19.5000
403.0000,1,burner_0,start,100.5000,0.0000,100.5000,19.5000
404.5000,1,burner_0,preempt,102.0000,0.0000,100.5000,18.0000
404.5000,2,burner_1,start,100.5000,0.0000,100.5000,19.5000
406.0000,2,burner_1,preempt,102.0000,0.0000,100.5000,18.0000
406.0000,3,burner_2,start,100.5000,0.0000,100.5000,19.5000
407.5000,3,burner_2,preempt,102.0000,0.0000,100.5000,18.0000
407.5000,4,burner_3,start,100.5000,0.0000,100.5000,19.5000
409.0000,4,burner_3,preempt,102.0000,0.0000,102.0000,18.0000
409.0000,1,burner_0,start,102.0000,0.0000,102.0000,18.0000
410.5000,1,burner_0,preempt,103.5000,0.0000,102.0000,16.5000
410.5000,2,burner_1,start,102.0000,0.0000,102.0000,18.0000
412.0000,2,burner_1,preempt,103.5000,0.0000,102.0000,16.5000
412.0000,3,burner_2,start,102.0000,0.0000,102.0000,18.0000
413.5000,3,burner_2,preempt,103.5000,0.0000,102.0000,16.5000
413.5000,4,burner_3,start,102.0000,0.0000,102.0000,18.0000
415.0000,4,burner_3,preempt,103.5000,0.0000,103.5000,16.5000
415.0000,1,burner_0,start,103.5000,0.0000,103.5000,16.5000
416.5000,1,burner_0,preempt,105.0000,0.0000,103.5000,15.0000
416.5000,2,burner_1,start,103.5000,0.0000,103.5000,16.5000
418.0000,2,burner_1,preempt,105.0000,0.0000,103.5000,15.0000
418.0000,3,burner_2,start,103.5000,0.0000,103.5000,16.5000
419.5000,3,burner_2,preempt,105.0000,0.0000,103.5000,15.0000
419.5000,4,burner_3,start,103.5000,0.0000,103.5000,16.5000
